State,Year,Topic
VA,2013,Energy Efficiency
VA,2013,Energy Security and Critical Infrastructure
VA,2013,Fossil Energy
VA,2013,Fossil Energy
VA,2013,Renewable Energy
VA,2013,Fossil Energy - Coal
VA,2013,Transportation
VA,2013,Renewable Energy
VA,2013,Fossil Energy
VA,2013,Renewable Energy
VA,2013,Transportation
VA,2013,Energy Efficiency
VA,2013,Fossil Energy
VA,2013,Fossil Energy
VA,2013,Renewable Energy
VA,2013,
VA,2013,Energy Efficiency
VA,2013,Renewable Energy
VA,2013,Transportation
VA,2013,Renewable Energy
VA,2012,Transportation
VA,2012,Fossil Energy
VA,2012,Energy Efficiency
VA,2012,Transportation
VA,2012,Renewable Energy
VA,2012,Renewable Energy
VA,2012,Renewable Energy
VA,2012,Energy Efficiency
VA,2012,Transportation
VA,2012,Renewable Energy
VA,2012,Energy Efficiency
VA,2012,Energy Efficiency
VA,2012,Fossil Energy
VA,2012,Fossil Energy
VA,2012,Fossil Energy
VA,2012,Fossil Energy
VA,2012,Transportation
VA,2012,Fossil Energy
VA,2012,Transportation
VA,2012,Energy Efficiency
VA,2012,Transportation
VA,2012,Financing Energy Efficiency and Renewable Energy
VA,2012,Renewable Energy
VA,2012,Energy Efficiency
VA,2012,Energy Security and Critical Infrastructure
VA,2012,Fossil Energy
VA,2011,Renewable Energy
VA,2011,Renewable Energy
VA,2011,Fossil Energy
VA,2011,Transportation
VA,2011,Transportation
VA,2011,Fossil Energy
VA,2011,Renewable Energy
VA,2011,Fossil Energy
VA,2011,Transportation
VA,2011,Energy Efficiency
VA,2011,Fossil Energy
VA,2011,Transportation
VA,2011,Renewable Energy
VA,2011,Green Jobs
VA,2011,Renewable Energy
VA,2011,Fossil Energy
VA,2011,Fossil Energy
VA,2011,Green Jobs
VA,2011,Transportation
VA,2011,Renewable Energy
VA,2011,Renewable Energy
VA,2011,Renewable Energy
VA,2011,Financing Energy Efficiency and Renewable Energy
VA,2011,Renewable Energy
VA,2011,
VA,2011,Renewable Energy
VA,2011,Energy Efficiency
VA,2011,Renewable Energy
VA,2011,Fossil Energy
VA,2011,Transportation
VA,2011,Fossil Energy
VA,2011,Fossil Energy
VA,2011,Energy Efficiency
VA,2011,Fossil Energy
VA,2011,Transportation
VA,2011,Renewable Energy
VA,2011,Renewable Energy
VA,2011,Transportation
VA,2011,Financing Energy Efficiency and Renewable Energy
VA,2011,Fossil Energy
VA,2011,Transportation
VA,2011,Financing Energy Efficiency and Renewable Energy
VA,2011,Financing Energy Efficiency and Renewable Energy
VA,2010,Renewable Energy
VA,2010,Renewable Energy
VA,2010,Fossil Energy
VA,2010,Transportation
VA,2010,Transportation
VA,2010,Fossil Energy
VA,2010,Renewable Energy
VA,2010,Fossil Energy
VA,2010,Transportation
VA,2010,Energy Efficiency
VA,2010,Fossil Energy
VA,2010,Transportation
VA,2010,Renewable Energy
VA,2010,Renewable Energy
VA,2010,Fossil Energy
VA,2010,Fossil Energy
VA,2010,Transportation
VA,2010,Renewable Energy
VA,2010,Renewable Energy
VA,2010,Renewable Energy
VA,2010,Fossil Energy
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Renewable Energy
VA,2008,Nuclear Energy Facilities
VA,2008,Transportation
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Energy Efficiency
VA,2008,Energy Efficiency
VA,2008,Fossil Energy - Coal
VA,2008,Fossil Energy
VA,2008,Renewable Energy
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Renewable Energy
VA,2008,Transportation - Alt Fuel/Hybrid
VA,2008,Transportation - Alt Fuel/Hybrid
VA,2008,Nuclear Energy Facilities
VA,2008,Nuclear Energy Facilities
VA,2008,Energy Efficiency
VA,2008,Fossil Energy
VA,2008,Transportation
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Fossil Energy
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Renewable Energy
VA,2008,Energy Efficiency
VA,2008,Transportation
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Transportation - Alt Fuel/Hybrid
VA,2008,Renewable Energy
VA,2008,Renewable Energy - Solar
VA,2008,Renewable Energy
VA,2008,Fossil Energy
VA,2008,Fossil Energy
VA,2008,Renewable Energy
VA,2008,Fossil Energy
VA,2008,Renewable Energy - Solar
VA,2008,Transportation - Alt Fuel/Hybrid
VA,2008,Energy Efficiency
VA,2008,Energy Efficiency
VA,2008,Renewable Energy
VA,2008,Transportation - Alt Fuel/Hybrid
WA,2022,Climate Change
WA,2022,Electric Grid and Transmission
WA,2022,Climate Change
WA,2022,Climate Change
WA,2022,Climate Change
WA,2022,Financing Energy Efficiency and Renewable Energy
WA,2022,Climate Change
WA,2022,Climate Change
WA,2022,Climate Change
WA,2022,Climate Change
WA,2022,Renewable Energy
WA,2022,Energy Efficiency
WA,2022,Transportation
WA,2022,Energy Efficiency
WA,2022,Financing Energy Efficiency and Renewable Energy
WA,2022,Climate Change - Emissions Reduction
WA,2022,Fossil Energy
WA,2022,Climate Change
WA,2022,Climate Change - Emissions Reduction
WA,2022,Transportation - Alt Fuel/Hybrid
WA,2022,Climate Change - Emissions Reduction
WA,2022,Climate Change
WA,2022,Climate Change - Emissions Reduction
WA,2022,Energy Security and Critical Infrastructure
WA,2022,Renewable Energy
WA,2022,Energy Efficiency
WA,2022,Fossil Energy
WA,2022,Transportation
WA,2022,Climate Change
WA,2022,Climate Change
WA,2022,Transportation
WA,2022,Transportation
WA,2022,Climate Change
WA,2022,Climate Change - Emissions Reduction
WA,2022,Energy Security and Critical Infrastructure
WA,2022,Climate Change
WA,2022,Electric Grid and Transmission
WA,2022,Renewable Energy
WA,2022,Climate Change - Emissions Reduction
WA,2022,Fossil Energy - Natural Gas
WA,2022,Climate Change - Emissions Reduction
WA,2022,Climate Change
WA,2022,Energy Security and Critical Infrastructure
WA,2022,Renewable Energy - Hydrogren
WA,2022,Transportation
WA,2021,Climate Change
WA,2021,Electric Grid and Transmission
WA,2021,Climate Change
WA,2021,Climate Change
WA,2021,Climate Change
WA,2021,Financing Energy Efficiency and Renewable Energy
WA,2021,Climate Change
WA,2021,Climate Change
WA,2021,Renewable Energy
WA,2021,Energy Efficiency
WA,2021,Transportation
WA,2021,Renewable Energy
WA,2021,Energy Efficiency
WA,2021,Fossil Energy
WA,2021,Climate Change
WA,2021,Climate Change
WA,2021,Transportation
WA,2021,Transportation
WA,2021,Climate Change
WA,2021,Climate Change - Emissions Reduction
WA,2021,Energy Security and Critical Infrastructure
WA,2020,Fossil Energy
WA,2020,Energy Security and Critical Infrastructure
WA,2020,Climate Change
WA,2020,Electric Grid and Transmission
WA,2020,Energy Security and Critical Infrastructure
WA,2020,Energy Efficiency
WA,2020,Energy Security and Critical Infrastructure
WA,2020,Renewable Energy
WA,2020,Energy Efficiency
WA,2020,Energy Security and Critical Infrastructure
WA,2020,Nuclear / Radioactive Waste
WA,2020,Climate Change
WA,2020,Climate Change
WA,2020,Climate Change
WA,2020,Transportation
WA,2020,Energy Efficiency
WA,2020,Transportation - Alt Fuel/Hybrid
WA,2020,Fossil Energy
WA,2020,Renewable Energy
WA,2020,Climate Change
WA,2020,Climate Change
WA,2020,Energy Security and Critical Infrastructure
WA,2020,Climate Change
WA,2020,Fossil Energy
WA,2020,Electric Grid and Transmission
WA,2020,Energy Efficiency
WA,2020,Fossil Energy
WA,2020,Fossil Energy
WA,2020,Renewable Energy
WA,2020,Climate Change
WA,2020,Energy Security and Critical Infrastructure
WA,2020,Energy Efficiency
WA,2020,Fossil Energy
WA,2020,Utility Regulation
WA,2019,Fossil Energy
WA,2019,Energy Security and Critical Infrastructure
WA,2019,Climate Change
WA,2019,Electric Grid and Transmission
WA,2019,Energy Security and Critical Infrastructure
WA,2019,Energy Efficiency
WA,2019,Energy Security and Critical Infrastructure
WA,2019,Renewable Energy
WA,2019,Energy Efficiency
WA,2019,Energy Security and Critical Infrastructure
WA,2019,Climate Change
WA,2019,Climate Change
WA,2019,Fossil Energy
WA,2019,Electric Grid and Transmission
WA,2019,Fossil Energy
WA,2019,Renewable Energy
WA,2018,Climate Change
WA,2018,Climate Change
WA,2018,Nuclear / Radioactive Waste
WA,2018,Transportation
WA,2018,Fossil Energy
WA,2018,Energy Efficiency
WA,2018,Renewable Energy
WA,2018,Green Jobs
WA,2018,Energy Security and Critical Infrastructure
WA,2018,Green Jobs
WA,2018,Energy Efficiency
WA,2018,Energy Security and Critical Infrastructure
WA,2017,Climate Change
WA,2017,Climate Change
WA,2017,Transportation
WA,2017,Energy Efficiency
WA,2017,Renewable Energy
WA,2017,Green Jobs
WA,2017,Energy Security and Critical Infrastructure
WA,2017,Green Jobs
WA,2016,Energy Efficiency
WA,2016,Energy Efficiency
WA,2016,Energy Efficiency
WA,2016,Transportation
WA,2016,Fossil Energy
WA,2016,Energy Efficiency
WA,2016,Transportation
WA,2016,Utility Regulation
WA,2016,Energy Security and Critical Infrastructure
WA,2016,Energy Efficiency - Building Codes and Standards
WA,2016,Energy Efficiency
WA,2016,Transportation
WA,2016,Energy Security and Critical Infrastructure
WA,2016,Transportation
WA,2016,Climate Change
WA,2016,Energy Efficiency
WA,2016,Climate Change
WA,2016,Fossil Energy
WA,2016,Transportation
WA,2016,Renewable Energy
WA,2016,Climate Change
WA,2016,Climate Change
WA,2015,Energy Efficiency
WA,2015,Energy Efficiency
WA,2015,Energy Efficiency
WA,2015,Transportation
WA,2015,Fossil Energy
WA,2015,Energy Efficiency
WA,2015,Transportation
WA,2015,Utility Regulation
WA,2015,Energy Security and Critical Infrastructure
WA,2015,Energy Efficiency
WA,2015,Climate Change
WA,2015,Fossil Energy
WA,2015,Transportation
WA,2015,Renewable Energy
WA,2014,Climate Change
WA,2014,Renewable Energy
WA,2014,Energy Efficiency
WA,2014,Energy Security and Critical Infrastructure
WA,2014,Transportation
WA,2014,Climate Change
WA,2014,Renewable Energy
WA,2014,Renewable Energy
WA,2014,Nuclear Energy Facilities
WA,2014,Transportation
WA,2014,Energy Security and Critical Infrastructure
WA,2014,Renewable Energy
WA,2014,Nuclear / Radioactive Waste
WA,2014,Energy Security and Critical Infrastructure
WA,2014,Climate Change
WA,2014,Transportation
WA,2014,Renewable Energy
WA,2014,Transportation
WA,2014,Energy Efficiency
WA,2014,Transportation
WA,2013,Climate Change
WA,2013,Energy Security and Critical Infrastructure
WA,2013,Transportation
WA,2013,Energy Security and Critical Infrastructure
WA,2013,Renewable Energy
WA,2013,Energy Security and Critical Infrastructure
WA,2013,Climate Change
WA,2013,Transportation
WA,2013,Renewable Energy
WA,2012,Transportation
WA,2012,Nuclear / Radioactive Waste
WA,2012,Fossil Energy
WA,2012,Renewable Energy
WA,2012,Financing Energy Efficiency and Renewable Energy
WA,2012,Renewable Energy
WA,2012,Climate Change
WA,2012,Fossil Energy
WA,2012,Energy Efficiency
WA,2011,Transportation
WA,2011,Financing Energy Efficiency and Renewable Energy
WA,2011,Climate Change
WA,2010,Energy Efficiency
WA,2010,Energy Efficiency
